S3_ID,Stack,Solution Theme,Solution,L3:DXC_ID,L3:Offering Family,L4:DXC_ID,L4:DXC Major Offering,DXC_ID,DXC Sub Offering,JUMLA_ID,Status:Title,Item Type,Path
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1130,Digital Insurance,10495,DXC Usage-Based Insurance,110-1130-10495,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1130,Digital Insurance,10714,DXC Assure Document Management Service,110-1130-10714,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1130,Digital Insurance,10715,DXC Assure Document Composition Service,110-1130-10715,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1130,Digital Insurance,10726,DXC Open Foundation Toolkit,110-1130-10726,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1130,Digital Insurance,10730,DXC Assure Digital Platform,110-1130-10730,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1139,European Policy Admin Solution,10035,DXC GraphTalk,110-1139-10035,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1063,"Insurance Platform - Asia, MEA, ANZ",10503,DXC Integral,110-1063-10503,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1055,Life and Annuity,10034,DXC New Business Accelerator,110-1055-10034,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1055,Life and Annuity,10048,DXC Assure Policy,110-1055-10048,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1055,Life and Annuity,10061,Cyberlife,110-1055-10061,End of Life,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1055,Life and Annuity,10177,INGENIUM,110-1055-10177,End of Life,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1055,Life and Annuity,10490,DXC Customer Service Accelerator,110-1055-10490,End of Life,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1055,Life and Annuity,10500,DXC PerformancePlus,110-1055-10500,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1055,Life and Annuity,10501,DXC RADIENCE,110-1055-10501,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1055,Life and Annuity,10502,DXC Wealth Management Accelerator (wmA),110-1055-10502,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1055,Life and Annuity,10748,DXC Assure for Life and Wealth,110-1055-10748,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1078,Property and Casualty,10133,Exceed,110-1078-10133,End of Life,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1078,Property and Casualty,10507,DXC Genius,110-1078-10507,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1078,Property and Casualty,10509,DXC IRIS,110-1078-10509,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1078,Property and Casualty,10510,DXC POINT IN Jÿand Surround,110-1078-10510,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1078,Property and Casualty,10511,DXC Enterprise Billing,110-1078-10511,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1078,Property and Casualty,10514,DXC Xuber for Enterprise,110-1078-10514,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1078,Property and Casualty,10516,DXC Xuber Xposure,110-1078-10516,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1081,Reinsurance,10037,DXC Global XLPro,110-1081-10037,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1081,Reinsurance,10517,DXC Elgar,110-1081-10517,End of Life,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,110,IS&S Insurance,1081,Reinsurance,10518,DXC SICS,110-1081-10518,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1003,Airline - Operations,10535,DXC Crew Training,111-1003-10535,End of Life,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1003,Airline - Operations,10539,"DXC Maintenance, Repair and Overhaul",111-1003-10539,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1003,Airline - Operations,10639,DXC Connected Transportation Platform,111-1003-10639,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1002,Consumer Travel,10007,DXC Airline Passenger Services,111-1002-10007,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1002,Consumer Travel,10523,DXC Direct Connect,111-1002-10523,End of Life,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1002,Consumer Travel,10532,DXC Retail Availability,111-1002-10532,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1002,Consumer Travel,10541,DXC Disruption Management,111-1002-10541,End of Life,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1002,Consumer Travel,10614,DXC Digital Commerce and Merchandising,111-1002-10614,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1002,Consumer Travel,10615,DXC Modern Agent Experience,111-1002-10615,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1002,Consumer Travel,10616,DXC Payment Services,111-1002-10616,End of Life,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1002,Consumer Travel,10617,DXC Super Agent,111-1002-10617,End of Life,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1044,"Freight, Logistics, and Rail",10549,DXC Intelligent Transportation Systems,111-1044-10549,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1044,"Freight, Logistics, and Rail",10658,DXC Port Logistics,111-1044-10658,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1044,"Freight, Logistics, and Rail",10659,DXC Traffic Management System,111-1044-10659,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
12-103-1013,Applications,Modernized Applications,Industry Software & Solutions,111,"IS&S Travel, Transportation, Hospitality",1136,TTH Advisory,10603,PLACEHOLDER ? DXC TRAVEL AND TRANSPORTATION ADVISORY,111-1136-10603,Archived,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
11-101-1001,Analytics & Engineering,Digitally Engineered Enterprise,Engineering,122,Luxoft,1147,Blockchain (commercial),10662,Blockchain (commercial),122-1147-10662,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
11-101-1001,Analytics & Engineering,Digitally Engineered Enterprise,Engineering,122,Luxoft,1149,Celeriti Fintech,10666,Celeriti Fintech - PLACE HOLDER,122-1149-10666,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
11-101-1001,Analytics & Engineering,Digitally Engineered Enterprise,Engineering,122,Luxoft,1038,Fixnetix,10466,Capital Markets Digital Transformation Consultancy,122-1038-10466,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
11-101-1001,Analytics & Engineering,Digitally Engineered Enterprise,Engineering,122,Luxoft,1038,Fixnetix,10467,Low Latency Network Connectivity and Access,122-1038-10467,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
11-101-1001,Analytics & Engineering,Digitally Engineered Enterprise,Engineering,122,Luxoft,1038,Fixnetix,10468,Managed Infrastructure Services,122-1038-10468,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
11-101-1001,Analytics & Engineering,Digitally Engineered Enterprise,Engineering,122,Luxoft,1038,Fixnetix,10469,Market Data Feeds and Order Entry,122-1038-10469,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
11-101-1001,Analytics & Engineering,Digitally Engineered Enterprise,Engineering,122,Luxoft,1038,Fixnetix,10470,Pre-Trade Risk Management Solutions,122-1038-10470,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
11-101-1001,Analytics & Engineering,Digitally Engineered Enterprise,Engineering,122,Luxoft,1152,iBS,10668,iBS - PLACE HOLDER,122-1152-10668,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
11-101-1001,Analytics & Engineering,Digitally Engineered Enterprise,Engineering,122,Luxoft,1151,IoT Analytics (commercial),10667,IoT Analytics (commercial) - PLACE HOLDER,122-1151-10667,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
11-101-1001,Analytics & Engineering,Digitally Engineered Enterprise,Engineering,122,Luxoft,1146,Luxoft Automotive,10663,Luxoft Automotive - PLACE HOLDER,122-1146-10663,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
11-101-1001,Analytics & Engineering,Digitally Engineered Enterprise,Engineering,122,Luxoft,1150,Luxoft Digital Enterprise,10665,Luxoft Digital Enterprise - PLACE HOLDER,122-1150-10665,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
11-101-1001,Analytics & Engineering,Digitally Engineered Enterprise,Engineering,122,Luxoft,1148,Luxoft Financial Services,10664,Luxoft Financial Services - PLACE HOLDER,122-1148-10664,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1020,Cloud & Security,Protected Enterprise,Cyber Defense,112,Security,1052,Cyber Defense,10060,DXC Cyber Maturity Review,112-1052-10060,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1020,Cloud & Security,Protected Enterprise,Cyber Defense,112,Security,1052,Cyber Defense,10578,DXC Threat and Vulnerability Management,112-1052-10578,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1020,Cloud & Security,Protected Enterprise,Cyber Defense,112,Security,1052,Cyber Defense,10582,DXC Security Detection,112-1052-10582,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1020,Cloud & Security,Protected Enterprise,Cyber Defense,112,Security,1052,Cyber Defense,10584,DXC Incident Response and Breach Management,112-1052-10584,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1020,Cloud & Security,Protected Enterprise,Cyber Defense,112,Security,1052,Cyber Defense,10752,DXC OT and IoT Security,112-1052-10752,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1021,Cloud & Security,Protected Enterprise,Data Protection,112,Security,1131,Data Protection,10058,DXC Risk and Compliance Management,112-1131-10058,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1021,Cloud & Security,Protected Enterprise,Data Protection,112,Security,1131,Data Protection,10561,DXC Data Governance and Privacy,112-1131-10561,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1021,Cloud & Security,Protected Enterprise,Data Protection,112,Security,1131,Data Protection,10562,DXC Data Loss Prevention,112-1131-10562,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1021,Cloud & Security,Protected Enterprise,Data Protection,112,Security,1131,Data Protection,10563,DXC Data-centric Encryption,112-1131-10563,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1022,Cloud & Security,Protected Enterprise,Digital Identity,112,Security,1047,Digital Identity,10016,DXC Access Management,112-1047-10016,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1022,Cloud & Security,Protected Enterprise,Digital Identity,112,Security,1047,Digital Identity,10213,DXC Privileged Account Management,112-1047-10213,End of Life,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1022,Cloud & Security,Protected Enterprise,Digital Identity,112,Security,1047,Digital Identity,10286,DXC MultiFactor Authentication,112-1047-10286,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1022,Cloud & Security,Protected Enterprise,Digital Identity,112,Security,1047,Digital Identity,10328,DXC Identity Governance and Administration,112-1047-10328,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1022,Cloud & Security,Protected Enterprise,Digital Identity,112,Security,1047,Digital Identity,10565,DXC User Provisioning,112-1047-10565,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1023,Cloud & Security,Protected Enterprise,Secured Infrastructure,112,Security,1049,Secured Infrastructure,10567,DXC Endpoint Security,112-1049-10567,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1023,Cloud & Security,Protected Enterprise,Secured Infrastructure,112,Security,1049,Secured Infrastructure,10571,DXC Infrastructure and Network Security,112-1049-10571,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1023,Cloud & Security,Protected Enterprise,Secured Infrastructure,112,Security,1049,Secured Infrastructure,10723,DXC Cloud Infrastructure Security,112-1049-10723,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
13-105-1023,Cloud & Security,Protected Enterprise,Secured Infrastructure,112,Security,1158,Security Technology,10724,Security Technology  - PLACE HOLDER,112-1158-10724,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1028,IT Outsourcing,Modernized Workplace,Collaboration,113,Workplace and Mobility,1039,Foundational Productivity Applications,10101,DXC Foundational Productivity Applications ,113-1039-10101,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1027,IT Outsourcing,Modernized Workplace,Service Desk,113,Workplace and Mobility,1040,Foundational Support Services,10112,DXC Foundational Support Services,113-1040-10112,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-106-1024,IT Outsourcing,Resilient Operations,Infrastructure Services,113,Workplace and Mobility,1041,Foundational Unified Communications,10115,DXC Foundational Unified Communications,113-1041-10115,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1026,IT Outsourcing,Modernized Workplace,Device Services,113,Workplace and Mobility,1042,Foundational Workplace Device Services,10118,DXC Foundational Workplace Device Services,113-1042-10118,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1031,IT Outsourcing,Modernized Workplace,Campus Network,113,Workplace and Mobility,1065,MWS Campus and Connectivity Networks,10075,DXC Campus and Connectivity Networks,113-1065-10075,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1031,IT Outsourcing,Modernized Workplace,Campus Network,113,Workplace and Mobility,1065,MWS Campus and Connectivity Networks,10671,DXC Carrier Management Services,113-1065-10671,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1031,IT Outsourcing,Modernized Workplace,Campus Network,113,Workplace and Mobility,1065,MWS Campus and Connectivity Networks,10672,DXC Location Based Services,113-1065-10672,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1031,IT Outsourcing,Modernized Workplace,Campus Network,113,Workplace and Mobility,1065,MWS Campus and Connectivity Networks,10698,DXC LAN Services for Aruba,113-1065-10698,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1026,IT Outsourcing,Modernized Workplace,Device Services,113,Workplace and Mobility,1068,MWS Device Services,10595,DXC Workplace Device Services,113-1068-10595,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1026,IT Outsourcing,Modernized Workplace,Device Services,113,Workplace and Mobility,1068,MWS Device Services,10673,DXC Asset Management Services,113-1068-10673,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1026,IT Outsourcing,Modernized Workplace,Device Services,113,Workplace and Mobility,1068,MWS Device Services,10674,DXC Device as a Service,113-1068-10674,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1026,IT Outsourcing,Modernized Workplace,Device Services,113,Workplace and Mobility,1068,MWS Device Services,10675,DXC Managed Print Services,113-1068-10675,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1026,IT Outsourcing,Modernized Workplace,Device Services,113,Workplace and Mobility,1068,MWS Device Services,10676,DXC Migration Services for Windows 10,113-1068-10676,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1026,IT Outsourcing,Modernized Workplace,Device Services,113,Workplace and Mobility,1068,MWS Device Services,10699,DXC Unified Endpoint Management,113-1068-10699,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1027,IT Outsourcing,Modernized Workplace,Service Desk,113,Workplace and Mobility,1154,MWS Digital Support Services,10677,DXC Digital Support Services,113-1154-10677,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1027,IT Outsourcing,Modernized Workplace,Service Desk,113,Workplace and Mobility,1154,MWS Digital Support Services,10678,DXC HR Service Desk,113-1154-10678,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1027,IT Outsourcing,Modernized Workplace,Service Desk,113,Workplace and Mobility,1154,MWS Digital Support Services,10679,DXC MyWork Portal ,113-1154-10679,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1027,IT Outsourcing,Modernized Workplace,Service Desk,113,Workplace and Mobility,1154,MWS Digital Support Services,10680,DXC Service Desk Services,113-1154-10680,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1027,IT Outsourcing,Modernized Workplace,Service Desk,113,Workplace and Mobility,1154,MWS Digital Support Services,10681,DXC Virtual Agent,113-1154-10681,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1027,IT Outsourcing,Modernized Workplace,Service Desk,113,Workplace and Mobility,1154,MWS Digital Support Services,10700,DXC Proactive and Predictive Analytics,113-1154-10700,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1028,IT Outsourcing,Modernized Workplace,Collaboration,113,Workplace and Mobility,1153,MWS Industry Solutions,10596,DXC Workplace IOT,113-1153-10596,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1028,IT Outsourcing,Modernized Workplace,Collaboration,113,Workplace and Mobility,1153,MWS Industry Solutions,10682,DXC Remote Expert,113-1153-10682,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1028,IT Outsourcing,Modernized Workplace,Collaboration,113,Workplace and Mobility,1153,MWS Industry Solutions,10683,DXC Workplace Industry Solutions,113-1153-10683,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1028,IT Outsourcing,Modernized Workplace,Collaboration,113,Workplace and Mobility,1153,MWS Industry Solutions,10684,DXC Retail Workplace Services,113-1153-10684,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1028,IT Outsourcing,Modernized Workplace,Collaboration,113,Workplace and Mobility,1069,MWS Intelligent Collaboration ,10078,DXC Collaboration Services for Microsoft SharePoint,113-1069-10078,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1028,IT Outsourcing,Modernized Workplace,Collaboration,113,Workplace and Mobility,1069,MWS Intelligent Collaboration ,10094,DXC File Sync and Share Services,113-1069-10094,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1028,IT Outsourcing,Modernized Workplace,Collaboration,113,Workplace and Mobility,1069,MWS Intelligent Collaboration ,10108,DXC Services for Office 365,113-1069-10108,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1028,IT Outsourcing,Modernized Workplace,Collaboration,113,Workplace and Mobility,1069,MWS Intelligent Collaboration ,10597,DXC Messaging Services,113-1069-10597,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1028,IT Outsourcing,Modernized Workplace,Collaboration,113,Workplace and Mobility,1069,MWS Intelligent Collaboration ,10685,DXC Services for G Suite,113-1069-10685,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1028,IT Outsourcing,Modernized Workplace,Collaboration,113,Workplace and Mobility,1069,MWS Intelligent Collaboration ,10704,DXC Collaboration Services ,113-1069-10704,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1030,IT Outsourcing,Modernized Workplace,Site Services,113,Workplace and Mobility,1070,MWS Site Support Services,10598,DXC Site Support Services,113-1070-10598,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1030,IT Outsourcing,Modernized Workplace,Site Services,113,Workplace and Mobility,1070,MWS Site Support Services,10686,DXC Instant Support App,113-1070-10686,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1030,IT Outsourcing,Modernized Workplace,Site Services,113,Workplace and Mobility,1070,MWS Site Support Services,10687,DXC Instant Support Spot,113-1070-10687,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1030,IT Outsourcing,Modernized Workplace,Site Services,113,Workplace and Mobility,1070,MWS Site Support Services,10693,DXC IT Vending Solution,113-1070-10693,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1030,IT Outsourcing,Modernized Workplace,Site Services,113,Workplace and Mobility,1070,MWS Site Support Services,10694,DXC Walk-in Support Center,113-1070-10694,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1029,IT Outsourcing,Modernized Workplace,SLMS,113,Workplace and Mobility,1067,MWS Software Licensing and Management,10110,DXC Software Licensing and Management Solutions,113-1067-10110,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1029,IT Outsourcing,Modernized Workplace,SLMS,113,Workplace and Mobility,1067,MWS Software Licensing and Management,10688,DXC Software Licensing and Management Solutions for Resell,113-1067-10688,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1029,IT Outsourcing,Modernized Workplace,SLMS,113,Workplace and Mobility,1067,MWS Software Licensing and Management,10695,DXC Optimized Software Request,113-1067-10695,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-107-1029,IT Outsourcing,Modernized Workplace,SLMS,113,Workplace and Mobility,1067,MWS Software Licensing and Management,10696,DXC Software Asset Management,113-1067-10696,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-106-1024,IT Outsourcing,Resilient Operations,Infrastructure Services,113,Workplace and Mobility,1071,MWS Unified Communications,10599,DXC Unified Communications Services,113-1071-10599,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-106-1024,IT Outsourcing,Resilient Operations,Infrastructure Services,113,Workplace and Mobility,1071,MWS Unified Communications,10689,DXC Unified Communications Services for Microsoft Teams,113-1071-10689,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-106-1024,IT Outsourcing,Resilient Operations,Infrastructure Services,113,Workplace and Mobility,1071,MWS Unified Communications,10690,DXC Unified Communications Services for Microsoft Skype for Business,113-1071-10690,General Availability,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-106-1024,IT Outsourcing,Resilient Operations,Infrastructure Services,113,Workplace and Mobility,1071,MWS Unified Communications,10691,DXC Unified Communications Services for Cisco Webex,113-1071-10691,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
14-106-1024,IT Outsourcing,Resilient Operations,Infrastructure Services,113,Workplace and Mobility,1071,MWS Unified Communications,10697,DXC Modern Workspace Services,113-1071-10697,New Offering,Item,sites/offeringsTaxonomyCMDB/Lists/DXC Sub Offering
